id,scientificName,species,genus,family,phylum,class,eventDate,decimalLatitude,decimalLongitude,depth,minimumDepthInMeters,maximumDepthInMeters,country,locality,marine,basisOfRecord
014081eb-e52a-437a-84cd-265a6f07b649,Gerres oyena,Gerres oyena,Gerres,Gerreidae,Chordata,Teleostei,2012-01-01/2012-04-30,9.216666667,79.11666667,,,,India,Manoliputti Island,True,HumanObservation
0141623a-34d5-4dc6-8d2c-1bf1ddb9d4d0,Stolephorus dubiosus,Stolephorus dubiosus,Stolephorus,Engraulidae,Chordata,Teleostei,2023-01-09,21.7039168,89.2609951,,,,,Sundarbans West Wildlife Sanctuary,True,MachineObservation
01416f09-a45b-4e81-9e1e-35bb19bb9325,Mola mola,Mola mola,Mola,Molidae,Chordata,Teleostei,2007/2008,8.6626,78.3192,38.0,38.0,38.0,,Mandapam South,True,HumanObservation
01428e5c-f8d4-4777-a422-ea8e798895cc,Sargocentron caudimaculatum,Sargocentron caudimaculatum,Sargocentron,Holocentridae,Chordata,Teleostei,2019-12-24/2019-12-27,16.4806,72.0986,24.0,16.0,32.0,India,Angria Bank,True,HumanObservation
01463d82-fdcc-4386-9243-5af676d89768,Apogon coccineus,Apogon coccineus,Apogon,Apogonidae,Chordata,Teleostei,1970-06-10T12:00:00Z,7.90000009537,81.5999984741,7.0,6.0,8.0,Sri Lanka,Ceylon: Eastern Province; Batticaloa Dist.; Korali Pattu; Passakudah Bay (Reef 500 Yds. NE of Outlet of Small Stream Over Which a Low Bridge Passes On Rd. To Coconut Estate).,True,PreservedSpecimen
0146b550-0e81-4bcc-a6ba-0c1ff401699c,Atrobucca trewavasae,Atrobucca trewavasae,Atrobucca,Sciaenidae,Chordata,Teleostei,1975-07-02T12:00:00Z,15.0,90.0,,,,,Bay of Bengal,True,HumanObservation
0148a90f-fbfa-4c85-b41f-5c5e998899cc,Platycaranx malabaricus,Platycaranx malabaricus,Platycaranx,Carangidae,Chordata,Teleostei,1963-04-05,19.833333,92.916667,,,,Myanmar,BAY OF BENGAL,True,PreservedSpecimen
01494fa8-de5e-45ae-afe7-4ba0e1c19d11,Setipinna tenuifilis,Setipinna tenuifilis,Setipinna,Engraulidae,Chordata,Teleostei,2023-01-08,21.827841,89.1954232,,,,,Sundarban west wildlife sanctuary,True,MachineObservation
014a4541-7d1d-4c16-b582-f6ebf9b13661,Istigobius ornatus,Istigobius ornatus,Istigobius,Gobiidae,Chordata,Teleostei,2025-01-27T16:45:00+05:30,15.1058797499,73.9227674156,,,,,,True,HumanObservation
014a91c3-be77-4555-b083-167140885a96,Osteogeneiosus militaris,Osteogeneiosus militaris,Osteogeneiosus,Ariidae,Chordata,Teleostei,2024-09-22T07:44:53+05:30,18.9121361111,72.82495,,,,,,True,HumanObservation
014ac358-31c6-4d33-b7fd-651d007cf34c,Chaetodon plebeius,Chaetodon plebeius,Chaetodon,Chaetodontidae,Chordata,Teleostei,2009/2011,8.81,78.1897,,,,India,Gulf of Mannar,True,HumanObservation
014c0a37-b9a2-4f4b-81d9-9c6ad6f867e4,Parambassis ranga,Parambassis ranga,Parambassis,Ambassidae,Chordata,Teleostei,,22.010096,82.449219,,,,India,,False,PreservedSpecimen
014c3af8-6bb7-4867-a702-26f69e3cb7ea,Stolephorus,,Stolephorus,Engraulidae,Chordata,Teleostei,2023-01-09,21.7566388,89.2229824,,,,,Sundarban west wildlife sanctuary,True,MachineObservation
014c9a54-a400-4f45-a8d7-ac3c4a902a46,Pampus argenteus,Pampus argenteus,Pampus,Stromateidae,Chordata,Teleostei,,18.933,72.85,,,,inde,,True,PreservedSpecimen
014f2578-4743-4304-8b6d-6e32de6b11b5,Psettina,,Psettina,Bothidae,Chordata,Teleostei,2009-05-30/2009-06-14,8.5,76.72,50.0,,50.0,,Tvpm,True,HumanObservation
015152f6-8454-4846-8d62-7d486ef800af,Tenualosa ilisha,Tenualosa ilisha,Tenualosa,Dorosomatidae,Chordata,Teleostei,1822,20.416666,86.71667,,,,,Jambu Island,True,HumanObservation
015214ac-7cf5-4da9-ae2b-447223b8a2a9,Cyclothone,,Cyclothone,Gonostomatidae,Chordata,Teleostei,,19.3833,92.55,,,,,,True,PreservedSpecimen
0152b3e0-55a6-4f84-8a37-853e400b7777,Thunnus albacares,Thunnus albacares,Thunnus,Scombridae,Chordata,Teleostei,,2.03360333333329,83.184473333333,,,,,,True,Occurrence
0152cc97-f38e-4d87-8633-53e43acfaa88,Pterois radiata,Pterois radiata,Pterois,Scorpaenidae,Chordata,Teleostei,,19.7666664124,85.3333358765,,,,,"Chilka Lake, Orissa, India",True,HumanObservation
015307e5-f158-4836-ac4c-fcc8cf935429,Plectorhinchus vittatus,Plectorhinchus vittatus,Plectorhinchus,Haemulidae,Chordata,Teleostei,2023-02-24T08:52:00+05:00,3.881909386,72.7130653279,,,,,,True,HumanObservation
01547a0b-769c-4722-b97a-9da817b39c17,Stegastes lacrymatus,Stegastes lacrymatus,Stegastes,Pomacentridae,Chordata,Teleostei,2011-12-12T12:13:00+05:00,2.0313645996,73.520507977,,,,,,True,HumanObservation
0154c4c3-97ec-4602-9e79-cac79c626280,Lutjanus argentimaculatus,Lutjanus argentimaculatus,Lutjanus,Lutjanidae,Chordata,Teleostei,1775-07-02T12:00:00Z,19.7666664124,85.3333358765,,,,,"Chilka Lake, Orissa, India",True,HumanObservation
0154ec7a-1603-4132-9ae2-072183c80859,Halichoeres scapularis,Halichoeres scapularis,Halichoeres,Labridae,Chordata,Teleostei,2026-05-05T09:47:00+05:00,5.5372226349,73.504902505,,,,,,True,HumanObservation
01574fef-7086-4651-9aa7-d82c6f1cb778,Crenimugil,,Crenimugil,Mugilidae,Chordata,Teleostei,,24.090859,67.311333,,,,Pakistan,,True,PreservedSpecimen
0157ec60-1402-4dd4-9ecd-2b0ca0b9c87d,Zanclus cornutus,Zanclus cornutus,Zanclus,Zanclidae,Chordata,Teleostei,2011-03-15T17:00:00+05:00,3.002699,73.001447,,,,,,True,HumanObservation
01581ba0-9429-4dcf-a4e2-8b2f29795f80,Actinopteri,,,,Chordata,,2023-01-08,21.827841,89.1954232,,,,,Sundarbans west wildlife sanctuary,True,MachineObservation
0159056f-ea8e-41d7-baae-073b6cae227e,Eleotris fusca,Eleotris fusca,Eleotris,Eleotridae,Chordata,Teleostei,1860-07-02T00:00:00Z,19.9666671753,72.7166671753,,,,,Dahanu Creek,True,HumanObservation
01592b27-59a5-4e34-8ea0-289ce7585557,Caranx melampygus,Caranx melampygus,Caranx,Carangidae,Chordata,Teleostei,2009-10-17T12:43:00+05:00,3.8833333,72.8333333,,,,,,True,HumanObservation
0159c71f-843a-4102-8da1-dda6a28abdd8,Escualosa thoracata,Escualosa thoracata,Escualosa,Dorosomatidae,Chordata,Teleostei,2023-01-09,21.703926,89.2610127,,,,,Sundarban west wildlife sanctuary,True,MachineObservation
0159f814-a12d-4351-b1c2-24382d7f2063,Megalops cyprinoides,Megalops cyprinoides,Megalops,Megalopidae,Chordata,Teleostei,2023-04-28T10:18:29+05:30,19.070063,72.9623110997,,,,,,True,HumanObservation
015cb5e3-fcfc-4eb2-9c95-e6c03c5a5c13,Acanthurus leucosternon,Acanthurus leucosternon,Acanthurus,Acanthuridae,Chordata,Teleostei,2025-12-27T13:58:24+05:00,4.188895,73.5328216667,,,,,,True,HumanObservation
015fe473-1ef3-4332-a1e3-7b7e46487cf1,Cheilinus fasciatus,Cheilinus fasciatus,Cheilinus,Labridae,Chordata,Teleostei,1791-07-02T12:00:00Z,10.0,93.0,,,,,Andaman,True,HumanObservation
015fe738-6f19-4104-8c63-311221d008a6,Thalassoma hardwicke,Thalassoma hardwicke,Thalassoma,Labridae,Chordata,Teleostei,2024-08-09T09:20:00+05:30,8.7209599024,81.2032726977,,,,,,True,HumanObservation
0160a2aa-4e09-499c-ab62-beb28c7f104f,Fistularia petimba,Fistularia petimba,Fistularia,Fistulariidae,Chordata,Teleostei,,21.9442127684078,88.8980217778187,,,,India,Indian Sundarbans,True,HumanObservation
01615104-a4e9-4c84-92a2-79416019e8b8,Anodontostoma chacunda,Anodontostoma chacunda,Anodontostoma,Dorosomatidae,Chordata,Teleostei,2023-01-08,21.8284425,89.1949998,,,,,Sundarban west wildlife sanctuary,True,MachineObservation
0161b085-b67a-4d87-8e6f-9caa78999c30,Cheilopogon nigricans,Cheilopogon nigricans,Cheilopogon,Exocoetidae,Chordata,Teleostei,,10.0,75.0,,,,,,True,PreservedSpecimen
01641d54-f524-4643-be9e-48a5fd9802ac,Chaunax multilepis,Chaunax multilepis,Chaunax,Chaunacidae,Chordata,Teleostei,2025-01-30,7.17844,77.50928,325.0,200.0,450.0,,Sakthikulangara,True,HumanObservation
0165a141-99d3-4ac7-bbec-0417a3d431dd,Oxyporhamphus micropterus,Oxyporhamphus micropterus,Oxyporhamphus,Hemiramphidae,Chordata,Teleostei,1961-12-16T00:00:00Z,8.19999980927,92.0,,,,India,"""""""Straits of Malacca"""" (Sic)""",True,PreservedSpecimen
0165e759-5dd7-4b9d-b6ca-37248272fb35,Scomberoides lysan,Scomberoides lysan,Scomberoides,Carangidae,Chordata,Teleostei,,11.0,76.0,,,,Inde,,True,PreservedSpecimen
0165f8f6-1109-4975-869d-47d22a528771,Thunnus obesus,Thunnus obesus,Thunnus,Scombridae,Chordata,Teleostei,,2.78808333333329,73.771316666667,,,,,,True,Occurrence
01673027-9993-44f0-a103-e8030e1d97d6,Chaetodon lunula,Chaetodon lunula,Chaetodon,Chaetodontidae,Chordata,Teleostei,2025-03-12T08:56:00+05:00,4.2146573864,72.8627820071,,,,,,True,HumanObservation
01678029-06db-42d5-b039-fbdf931d3253,Caesio xanthonota,Caesio xanthonota,Caesio,Caesionidae,Chordata,Teleostei,2007-04-03T11:22:00+02:00,3.843275529,72.7565711137,,,,,,True,HumanObservation
01678b46-fe00-4f22-82f8-126c918fef44,Platax teira,Platax teira,Platax,Ephippidae,Chordata,Teleostei,2020-09-14,4.2644646998,72.999403892,,,,,,True,HumanObservation
0168df29-0f7c-4212-afaf-46d99036ccaa,Satyrichthys laticeps,Satyrichthys laticeps,Satyrichthys,Peristediidae,Chordata,Teleostei,2025-02-28,8.42635,76.34153,325.0,200.0,450.0,,Sakthikulangara,True,HumanObservation
0168e49a-af18-4d1a-a601-a07020e1a9df,Amphiprion nigripes,Amphiprion nigripes,Amphiprion,Pomacentridae,Chordata,Teleostei,2022-10-28T15:07:00+05:00,3.973056,73.490833,,,,,,True,HumanObservation
0168e8cc-032a-4075-8d0d-0a25c35c4897,Parupeneus barberinus,Parupeneus barberinus,Parupeneus,Mullidae,Chordata,Teleostei,1969/1980,10.94,72.29,,,,,Bangaram,True,HumanObservation
016d7141-75cb-4d0b-9cb3-75385f1466d4,Filimanus heptadactyla,Filimanus heptadactyla,Filimanus,Polynemidae,Chordata,Teleostei,,22.6000003815,69.5,,,,,Gulf of Kachchh,True,HumanObservation
016dab81-7742-4723-a0cd-63330e2dddbc,Abudefduf sordidus,Abudefduf sordidus,Abudefduf,Pomacentridae,Chordata,Teleostei,2023-10-16T14:43:05+05:30,17.7825199752,83.3851153404,,,,,,True,HumanObservation
016e7405-dded-4fc9-96e1-7a3c5ef01683,Coryphaenoides woodmasoni,Coryphaenoides woodmasoni,Coryphaenoides,Macrouridae,Chordata,Teleostei,,11.21306,74.42499999999998,1830.0,1830.0,,India,"Off Elicapeni Bank, Laccadive Sea, 11°12'47""N, 74°25'30""E, Investigator sta. 104, 1000 fm.",True,preservedspecimen
016f682d-0eb2-4b5e-9bd8-528ecb65ce25,Pisodonophis cancrivorus,Pisodonophis cancrivorus,Pisodonophis,Ophichthidae,Chordata,Teleostei,,19.7666664124,85.3333358765,,,,,"Chilka Lake, Orissa, India",True,HumanObservation
0170ac5f-6bff-43eb-85cd-25151c29b6d9,Thunnus obesus,Thunnus obesus,Thunnus,Scombridae,Chordata,Teleostei,,2.95577999999999,73.9222166666669,,,,,,True,Occurrence
0172d589-8676-43ad-a549-4c0def55f1ac,Stolephorus dubiosus,Stolephorus dubiosus,Stolephorus,Engraulidae,Chordata,Teleostei,2023-01-09,21.7932097,89.2813127,,,,,Sundarban West Wildlife Sanctuary,True,MachineObservation
017534ca-a1b3-4948-ade6-6cb82731ad10,Ariidae,,,Ariidae,Chordata,Teleostei,2023-01-09,21.7547521,89.2838353,,,,,Sundarban west wildlife sanctuary,True,MachineObservation
017669b1-9879-48ac-8e01-03bbe9112f86,Atropus armatus,Atropus armatus,Atropus,Carangidae,Chordata,Teleostei,,6.1666667,80.3333333,,,,Democratic Socialist Republic of Sri Lanka,,True,PreservedSpecimen
01768148-c1bf-4a07-9598-19fc5375de3c,Naso brachycentron,Naso brachycentron,Naso,Acanthuridae,Chordata,Teleostei,2024-03-25T09:50:06+05:00,3.6350073138,72.9582088441,,,,,,True,HumanObservation
017843ab-e3ec-4550-810d-7bc1678d140c,Helcogramma striata,Helcogramma striata,Helcogramma,Tripterygiidae,Chordata,Teleostei,1969-09-29T12:00:00Z,8.60000038147,81.248336792,15.0,15.0,15.0,Sri Lanka,"Ceylon: Trincomalee, Off Chapel Hill",True,PreservedSpecimen
017afeca-b37f-4963-b53c-3ff17a9fb737,Hoplostethus mediterraneus,Hoplostethus mediterraneus,Hoplostethus,Trachichthyidae,Chordata,Teleostei,1998/2007,12.4779,73.2697,350.0,200.0,500.0,,Southwest coast of India,True,HumanObservation
017c9796-c5d7-45e1-9941-5607b22b6605,Monotaxis grandoculis,Monotaxis grandoculis,Monotaxis,Lethrinidae,Chordata,Teleostei,2025-03-23T09:04:04+05:00,5.268,73.1310945,,,,,,True,HumanObservation
017cd4a4-9c67-48cd-8f39-053a1b32d54e,Zanclus cornutus,Zanclus cornutus,Zanclus,Zanclidae,Chordata,Teleostei,2025-12-25T12:53:00+05:30,5.9401322655,80.4666128492,,,,,,True,HumanObservation
017d1421-de24-4599-9ed0-c347c00175da,Bodianus axillaris,Bodianus axillaris,Bodianus,Labridae,Chordata,Teleostei,2025-03-12T10:32:00+05:00,4.2145396884,72.8628892952,,,,,,True,HumanObservation
017d6a34-cafe-4a26-b395-71da6f0c5971,Heniochus pleurotaenia,Heniochus pleurotaenia,Heniochus,Chaetodontidae,Chordata,Teleostei,2010-03-15T17:01:22-04:00,3.9870284,73.4977747,,,,,,True,HumanObservation
017da928-2700-4b1b-ab0e-c13e41939401,Abudefduf vaigiensis,Abudefduf vaigiensis,Abudefduf,Pomacentridae,Chordata,Teleostei,2016-06-08T16:53:00+03:00,3.8786912752,73.3668708464,,,,,,True,HumanObservation
017eeb7b-6033-433d-9d1e-c13e990ea666,Laeops macrophthalmus,Laeops macrophthalmus,Laeops,Bothidae,Chordata,Teleostei,,18.5,84.767,,,,golfe du bengale,,True,PreservedSpecimen
0180996c-80b7-4d6f-8d9f-a0f531065304,Halichoeres hortulanus,Halichoeres hortulanus,Halichoeres,Labridae,Chordata,Teleostei,2015-09-14T07:15:00+05:00,4.301906,73.532224,,,,,,True,HumanObservation
0180d50c-6212-4820-9014-eedf29e92019,Trichiurus lepturus,Trichiurus lepturus,Trichiurus,Trichiuridae,Chordata,Teleostei,2002/2011,8.9532,78.8867,,,,India,Gulf of Mannar,True,HumanObservation
01811fbf-463c-4e59-ad42-e459fc6eb106,Dascyllus abudafur,Dascyllus abudafur,Dascyllus,Pomacentridae,Chordata,Teleostei,2025-03-15T09:27:00+05:00,4.2144474853,72.8634401132,,,,,,True,HumanObservation
01816f05-cdc9-4a12-931d-13afe53f4b9e,Coris formosa,Coris formosa,Coris,Labridae,Chordata,Teleostei,2015-04-07T12:11:00+02:00,5.55,73.45,,,,,,True,HumanObservation
0182c488-cc4e-408d-a458-4f42e87d6cdf,Pleuronectidae,,,Pleuronectidae,Chordata,Teleostei,,15.029999733,84.1200027466,,,,,,True,HumanObservation
01846ed0-d059-4f1f-88af-f296108f3b66,Colletteichthys dussumieri,Colletteichthys dussumieri,Colletteichthys,Batrachoididae,Chordata,Teleostei,,18.9330005646,72.8499984741,,,,Inde,,True,PreservedSpecimen
018571f8-c02e-40df-b44b-b811a3130695,Macropharyngodon bipartitus,Macropharyngodon bipartitus,Macropharyngodon,Labridae,Chordata,Teleostei,2025-05-05T10:30:44+05:00,5.523645,73.51066,,,,,,True,HumanObservation
01860396-af9e-4eb3-b4fb-105cd27b2d39,Epinephelus undulosus,Epinephelus undulosus,Epinephelus,Epinephelidae,Chordata,Teleostei,2019-12-24/2019-12-27,16.4806,72.0986,24.0,16.0,32.0,India,Angria Bank,True,HumanObservation
01863907-4c2d-4dad-b910-8318fe482ff6,Saurida undosquamis,Saurida undosquamis,Saurida,Synodontidae,Chordata,Teleostei,2007/2008,8.6626,78.3192,54.0,54.0,54.0,,"Chinnamuttom, Kanyakumari",True,HumanObservation
018668cf-219a-4932-8fe8-094dc743722d,Karalla dussumieri,Karalla dussumieri,Karalla,Leiognathidae,Chordata,Teleostei,2025-05-08T13:58:00+05:30,11.8934282349,79.8276352521,,,,,,True,HumanObservation
0186c388-eb5d-4454-aed0-4f2d2d0e3fbe,Epinephelus fuscoguttatus,Epinephelus fuscoguttatus,Epinephelus,Epinephelidae,Chordata,Teleostei,1775-07-02T12:00:00Z,11.1166667938,92.8166656494,,,,,Andaman Islands,True,HumanObservation
01872a56-0cac-479f-9210-ca997cc70625,Ctenochaetus striatus,Ctenochaetus striatus,Ctenochaetus,Acanthuridae,Chordata,Teleostei,1825,8.25,79.666664,,,,,"Kandakuliya Reef, Sri Lanka",True,HumanObservation
0187ec47-f722-4d76-8d5b-1f67918e4b57,Caranx melampygus,Caranx melampygus,Caranx,Carangidae,Chordata,Teleostei,2022-04-14T12:32:00+05:00,4.2626,72.9981,,,,,,True,HumanObservation
018922a4-3467-4798-8656-9895ae2099c0,Actinopteri,,,,Chordata,,2023-01-09,21.7933133,89.2810876,,,,,Sundarban west wildlife sanctuary,True,MachineObservation
01894076-19d2-4df5-8545-c287527dae60,Chaetodon trifascialis,Chaetodon trifascialis,Chaetodon,Chaetodontidae,Chordata,Teleostei,2009-10-20T11:39:00+05:00,3.823664192,72.9905893724,,,,,,True,HumanObservation
01895bc5-407e-45c3-9a93-c8f5653e78e6,Clupeidae,,,Clupeidae,Chordata,Teleostei,2023-01-09,21.7933133,89.2810876,,,,,Sundarban west wildlife sanctuary,True,MachineObservation
018a3c8e-6227-4989-a908-30eb71a378cf,Myripristis berndti,Myripristis berndti,Myripristis,Holocentridae,Chordata,Teleostei,2024-05-04,4.5899129,73.4147061,,,,,,True,HumanObservation
018a79e2-a737-4ecd-8b4a-9eb7a4666a18,Scarus rubroviolaceus,Scarus rubroviolaceus,Scarus,Scaridae,Chordata,Teleostei,2025-12-02T10:44:00+05:00,3.6183286578,73.368349875,,,,,,True,HumanObservation
018b24c2-ebbe-4b08-9ef8-836f44523636,Thunnus alalunga,Thunnus alalunga,Thunnus,Scombridae,Chordata,Teleostei,,2.7545,75.067066666667,,,,,,True,Occurrence
018b5f99-fa5c-4740-93c0-dbb12bb3d209,Monotaxis heterodon,Monotaxis heterodon,Monotaxis,Lethrinidae,Chordata,Teleostei,2015-09-13T11:30:00+05:00,4.256976,73.540101,,,,,,True,HumanObservation
018b60bb-e85a-4068-8c51-4d1b7485ee85,Paralepis elongata,Paralepis elongata,Paralepis,Paralepididae,Chordata,Teleostei,1964-05-27T05:36:00Z,1.89999997616,65.0999984741,546.0,275.0,817.0,,,True,PreservedSpecimen
018c3325-da0c-4e56-8b8f-b3069541710c,Thalassoma lunare,Thalassoma lunare,Thalassoma,Labridae,Chordata,Teleostei,2015-04-09T07:29:00+05:00,5.2555132423,73.1636930666,,,,,,True,HumanObservation
018c5de5-3aaa-43c4-8f45-1b5169967b57,Stolephorus commersonnii,Stolephorus commersonnii,Stolephorus,Engraulidae,Chordata,Teleostei,,11.983,79.833,,,,inde,,True,PreservedSpecimen
018dc024-0024-48b9-bb8f-cc751f7bb434,Katsuwonus pelamis,Katsuwonus pelamis,Katsuwonus,Scombridae,Chordata,Teleostei,1956/1981,17.0,88.0,0.0,0.0,0.0,,,True,HumanObservation
018e2fae-3218-424f-b98c-7e6319627966,Zebrasoma desjardinii,Zebrasoma desjardinii,Zebrasoma,Acanthuridae,Chordata,Teleostei,2026-03-10T10:50:06+05:00,5.3517023837,73.5594479242,,,,,,True,HumanObservation
018e87aa-10b8-4e92-a80a-3c5d60813a11,Leiognathidae,,,Leiognathidae,Chordata,Teleostei,,19.6333,93.15,,,,,,True,PreservedSpecimen
0191906b-afcb-4d17-b8a3-320c48e84f76,Actinopteri,,,,Chordata,,2023-01-09,21.7548897,89.28418,,,,,Sundarbans West Wildlife Sanctuary,True,MachineObservation
0193ae4b-708b-4a5b-a0b8-2072ec8b9732,Butis gymnopomus,Butis gymnopomus,Butis,Eleotridae,Chordata,Teleostei,1853-07-02T12:00:00Z,10.0,93.0,,,,,Andaman & Nicobar Islands,False,HumanObservation
0193d38f-a2a8-4c7e-9f17-2fefd95167ba,Gymnothorax fimbriatus,Gymnothorax fimbriatus,Gymnothorax,Muraenidae,Chordata,Teleostei,1969/1980,10.14,72.35,,,,,Suheli,True,HumanObservation
0194770d-c38a-44e2-806d-5df7c38afe80,Obliquogobius cometes,Obliquogobius cometes,Obliquogobius,Gobiidae,Chordata,Teleostei,,18.5,84.767,,,,inde,,True,PreservedSpecimen
0194a857-34cf-41a5-b2e4-c6bd0f137593,Epinephelus fuscoguttatus,Epinephelus fuscoguttatus,Epinephelus,Epinephelidae,Chordata,Teleostei,1775-07-02T12:00:00Z,11.0,72.5,,,,,Lakshadweep Islands,True,HumanObservation
0195587d-9a44-4826-bfe7-85a6a065ea50,Parupeneus barberinus,Parupeneus barberinus,Parupeneus,Mullidae,Chordata,Teleostei,2024-01-04T07:20:00+05:00,4.6346276424,73.5627291514,,,,,,True,HumanObservation
01965c36-4913-4e4f-a593-4b7cacd31665,Giuris margaritaceus,Giuris margaritaceus,Giuris,Eleotridae,Chordata,Teleostei,,21.9442127684078,88.8980217778187,,,,India,Indian Sundarbans,True,HumanObservation
0196a371-c02b-4865-9bd4-8495f52849d3,Gymnapistes,,Gymnapistes,Tetrarogidae,Chordata,Teleostei,,13.0,75.0,,,,India,,True,PreservedSpecimen
0196e0df-6f2a-4824-8938-6ce295d0f634,Amphiprion sebae,Amphiprion sebae,Amphiprion,Pomacentridae,Chordata,Teleostei,1853,2.8666668,72.95,,,,,S . Nilandu,True,HumanObservation
01976fde-7a1b-426b-98fb-eab03f483f8f,Thunnus obesus,Thunnus obesus,Thunnus,Scombridae,Chordata,Teleostei,,3.26828666666669,92.70425,,,,,,True,Occurrence
0198481e-2512-4523-ba96-9d00eda16dd0,Eleotris fusca,Eleotris fusca,Eleotris,Eleotridae,Chordata,Teleostei,1860,19.966667,72.71667,,,,,Dahanu Creek,True,HumanObservation
01984c88-c0d8-459c-8b28-c9a169269d3a,Etroplus suratensis,Etroplus suratensis,Etroplus,Cichlidae,Chordata,Teleostei,,11.0,76.0,,,,inde,,False,PreservedSpecimen
0199318a-02c8-4fd5-9829-fee767e5ad59,Monotaxis heterodon,Monotaxis heterodon,Monotaxis,Lethrinidae,Chordata,Teleostei,2025-03-10T13:18:00+05:00,4.1855063542,72.7712468559,,,,,,True,HumanObservation
019bcdf2-e21b-46b8-aad6-ca8d906751e8,Apocryptes bato,Apocryptes bato,Apocryptes,Gobiidae,Chordata,Teleostei,,22.1916675568,88.1847229004,,,,,Diamond Harbour,True,HumanObservation
019d1d45-2334-418e-93d4-69076d64718b,Hemitaurichthys zoster,Hemitaurichthys zoster,Hemitaurichthys,Chaetodontidae,Chordata,Teleostei,2012-05-17T14:54:00+05:00,3.2121744972,73.0365625515,,,,,,True,HumanObservation
019d67cb-1149-4c70-9024-28937fdad499,Istiblennius,,Istiblennius,Blenniidae,Chordata,Teleostei,2023-01-08,21.7565804,89.2230174,,,,,Sundarbans west wildlife sanctuary,True,MachineObservation
019d88f9-89ca-4a34-a2c5-96fada694ac0,Megalops cyprinoides,Megalops cyprinoides,Megalops,Megalopidae,Chordata,Teleostei,2024-01-29T09:55:00+05:30,6.1246473622,80.2640237069,,,,,,True,HumanObservation
019d988f-8ff2-4c24-85c2-b4453e679c63,Neoniphon sammara,Neoniphon sammara,Neoniphon,Holocentridae,Chordata,Teleostei,2018-12-28T12:42:00+05:00,1.7847896052,73.3924864404,,,,,,True,HumanObservation
019da619-d295-4ff3-8086-d81d754712e0,Eleotris fusca,Eleotris fusca,Eleotris,Eleotridae,Chordata,Teleostei,,22.339841,88.516122,,,,India,,True,PreservedSpecimen
019df4eb-a5a2-4c76-bb52-634e4a2bda82,Saurida undosquamis,Saurida undosquamis,Saurida,Synodontidae,Chordata,Teleostei,1848-07-02T00:00:00Z,8.5,79.0,,,,,Gulf of Aden,True,HumanObservation
019e0a0a-9224-468f-8b26-70f1a98f2831,Chaetodon collare,Chaetodon collare,Chaetodon,Chaetodontidae,Chordata,Teleostei,2005-11-29,7.117000103,79.80799866,,,,Sri Lanka,"Kochchikade, Sri Lanka",True,PreservedSpecimen
019e12ef-e207-42e1-a7dd-0ec4690d6d36,Gnathophis musteliceps,Gnathophis musteliceps,Gnathophis,Congridae,Chordata,Teleostei,,18.2375,93.631,,,,Myanmar,,True,PreservedSpecimen
019e91fc-636e-4e4d-904f-f83b382a23d2,Lutjanus bohar,Lutjanus bohar,Lutjanus,Lutjanidae,Chordata,Teleostei,2025-10-17T16:35:47+05:00,3.6350466667,72.9572533333,,,,,,True,HumanObservation
019eb304-9f73-47ed-bdbd-ae88e0c3439d,Uranoscopus fuscomaculatus,Uranoscopus fuscomaculatus,Uranoscopus,Uranoscopidae,Chordata,Teleostei,,15.0,90.0,,,,,Bay of Bengal,True,HumanObservation
019f691e-d839-4b4b-b5d0-1d8b09e8e919,Fistularia commersonii,Fistularia commersonii,Fistularia,Fistulariidae,Chordata,Teleostei,2019-05-30T13:53:23+05:00,4.5314763375,73.3736783266,,,,,,True,HumanObservation
